0.	1.
0.001	0.9994683907309384
0.002	0.9989369856377184
0.003	0.9984057853834644
0.004	0.9978747906285713
0.005	0.9973440020307112
0.006	0.996813420244839
0.007	0.9962830459231987
0.008	0.9957528797153298
0.009000000000000001	0.9952229222680726
0.01	0.9946931742255755
0.011	0.9941636362292993
0.012	0.9936343089180257
0.013000000000000001	0.9931051929278615
0.014	0.9925762888922448
0.015	0.9920475974419524
0.016	0.9915191192051047
0.017	0.9909908548071724
0.018000000000000002	0.9904628048709821
0.019	0.9899349700167229
0.02	0.9894073508619522
0.021	0.9888799480216016
0.022	0.9883527621079838
0.023	0.987825793730798
0.024	0.987299043497136
0.025	0.9867725120114885
0.026000000000000002	0.9862461998757515
0.027	0.9857201076892314
0.028	0.9851942360486524
0.029	0.9846685855481616
0.03	0.9841431567793356
0.031	0.9836179503311866
0.032	0.983092966790168
0.033	0.9825682067401811
0.034	0.9820436707625807
0.035	0.9815193594361729
0.036000000000000004	0.9809952733365864
0.037	0.9804714130359679
0.038	0.9799477791040654
0.039	0.9794243721083273
0.04	0.9789011926138883
0.041	0.9783782411835575
0.042	0.9778555183778069
0.043000000000000003	0.9773330247547573
0.044	0.9768107608701674
0.045	0.9762887272774208
0.046	0.975766924527513
0.047	0.9752453531690399
0.048	0.9747240137481853
0.049	0.9742029068087074
0.05	0.9736820328919277
0.051000000000000004	0.973161392536718
0.052000000000000005	0.972640986279488
0.053	0.9721208146541727
0.054	0.9716008781922205
0.055	0.9710811774225803
0.056	0.9705617128716889
0.057	0.9700424850634596
0.058	0.9695234945192684
0.059000000000000004	0.9690047417579429
0.06	0.9684862272957488
0.061	0.9679679516463782
0.062	0.9674499153209365
0.063	0.9669321188279307
0.064	0.9664145626732571
0.065	0.9658972473601877
0.066	0.9653801733893586
0.067	0.964863341258758
0.068	0.9643467514637128
0.069	0.9638304044968772
0.07	0.9633143008483003
0.07100000000000001	0.9627984410065488
0.07200000000000001	0.962282825458558
0.073	0.9617674546888312
0.074	0.961252329179425
0.075	0.9607374494099555
0.076	0.9602228158576046
0.077	0.9597084289971254
0.078	0.9591942893008494
0.079	0.9586803972386919
0.08	0.9581667532781579
0.081	0.9576533578843496
0.082	0.9571402115199709
0.083	0.9566273146453342
0.084	0.9561146677183668
0.085	0.9556022711946174
0.08600000000000001	0.9550901255272602
0.08700000000000001	0.9545782311671039
0.088	0.9540665885625959
0.089	0.9535551981598287
0.09	0.9530440604025467
0.091	0.9525331757321515
0.092	0.9520225445877091
0.093	0.9515121674059547
0.094	0.9510020446213
0.095	0.950492176665839
0.096	0.9499825639693535
0.097	0.9494732069593201
0.098	0.9489641060609156
0.099	0.9484552616970244
0.1	0.9479466742882431
0.101	0.9474383442528869
0.10200000000000001	0.946930272006997
0.10300000000000001	0.9464224579643455
0.10400000000000001	0.9459149025364418
0.105	0.9454076061325389
0.106	0.9449005691596398
0.107	0.9443937920225026
0.108	0.943887275123648
0.109	0.9433810188633647
0.11	0.9428750236397153
0.111	0.9423692898485431
0.112	0.9418638178834774
0.113	0.941358608135941
0.114	0.9408536609951546
0.115	0.9403489768481442
0.116	0.9398445560797469
0.117	0.9393403990726168
0.11800000000000001	0.9388365062072314
0.11900000000000001	0.9383328778618977
0.12	0.9378295144127581
0.121	0.9373264162337969
0.122	0.9368235836968463
0.123	0.9363210171715922
0.124	0.9358187170255812
0.125	0.9353166836242254
0.126	0.9348149173308098
0.127	0.9343134185064879
0.128	0.9338121875097971
0.129	0.933311224696482
0.13	0.9328105304201947
0.131	0.9323101050325537
0.132	0.9318099488831455
0.133	0.9313100623195252
0.134	0.9308104456872175
0.135	0.9303110993297176
0.136	0.9298120235884925
0.137	0.929313218802982
0.138	0.9288146853105993
0.139	0.9283164234467322
0.14	0.9278184335447448
0.14100000000000001	0.927320715935977
0.14200000000000002	0.926823270949747
0.14300000000000002	0.9263260989133515
0.14400000000000002	0.9258292001520665
0.145	0.9253325749891494
0.146	0.924836223745839
0.147	0.9243401467413566
0.148	0.923844344292907
0.149	0.9233488167156805
0.15	0.9228535643228524
0.151	0.9223585874255846
0.152	0.9218638863330277
0.153	0.9213694613523198
0.154	0.9208753127885895
0.155	0.9203814409449558
0.156	0.9198878461225293
0.157	0.9193945286204139
0.158	0.9189014887357064
0.159	0.9184087267634993
0.16	0.9179162429968797
0.161	0.9174240377269325
0.162	0.9169321112427397
0.163	0.9164404638313821
0.164	0.9159490957779407
0.165	0.9154580073654965
0.166	0.9149671988751331
0.167	0.9144766705859361
0.168	0.9139864227749952
0.169	0.913496455717405
0.17	0.9130067696862657
0.171	0.912517364952684
0.17200000000000001	0.9120282417857751
0.17300000000000001	0.911539400452662
0.17400000000000002	0.9110508412184785
0.17500000000000002	0.9105625643463684
0.176	0.9100745700974877
0.177	0.9095868587310049
0.178	0.9090994305041027
0.179	0.9086122856719779
0.18	0.9081254244878441
0.181	0.9076388472029306
0.182	0.9071525540664853
0.183	0.9066665453257747
0.184	0.9061808212260859
0.185	0.9056953820115973
0.186	0.9052102279269757
0.187	0.904725359215267
0.188	0.9042407761174516
0.189	0.9037564788724559
0.19	0.9032724677171637
0.191	0.902788742886427
0.192	0.9023053046130775
0.193	0.901822153127937
0.194	0.9013392886598296
0.195	0.9008567114355925
0.196	0.9003744216800866
0.197	0.8998924196162086
0.198	0.8994107054649013
0.199	0.8989292794451653
0.2	0.8984481417740701
0.201	0.8979672926667649
0.202	0.8974867323364906
0.203	0.8970064609945899
0.20400000000000001	0.8965264788505191
0.20500000000000002	0.896046786111859
0.20600000000000002	0.8955673829843266
0.20700000000000002	0.8950882696717856
0.20800000000000002	0.8946094463762579
0.209	0.8941309132979346
0.21	0.8936526706351874
0.211	0.8931747185845794
0.212	0.8926970573408769
0.213	0.8922196870970597
0.214	0.8917426080443331
0.215	0.8912658203721384
0.216	0.8907893242681645
0.217	0.8903131199183588
0.218	0.889837207506939
0.219	0.8893615872164026
0.22	0.8888862592275403
0.221	0.8884112237194458
0.222	0.887936480869527
0.223	0.8874620308535174
0.224	0.8869878738454876
0.225	0.886514010017856
0.226	0.8860404395413998
0.227	0.8855671625852668
0.228	0.8850941793169862
0.229	0.8846214899024796
0.23	0.8841490945060726
0.231	0.8836769932905054
0.232	0.8832051864169446
0.233	0.882733674044994
0.234	0.8822624563327056
0.23500000000000001	0.8817915334365913
0.23600000000000002	0.8813209055116333
0.23700000000000002	0.8808505727112964
