2.893475969759393712e-05 7.505182474322425953e-06 1.178243844055591423e-06 1.302664639861237464e-07 1.048558842462028139e-08 5.642735471830112476e-10 1.728344008510766580e-11 2.262108184008560153e-13 6.923942567267871551e-16 8.322988670674246281e-20 1.491033340124050032e-05 7.354571915456320091e-06 1.956009205917777382e-06 3.312402993891938180e-07 3.584955392047366825e-08 2.227104441415684278e-09 6.166253279277372290e-11 4.303528928768328440e-13 1.374342576844680173e-16 9.626570261429559936e-06 5.673173286467727391e-06 1.889184560836653568e-06 3.741009024207857828e-07 4.141762891210411060e-08 2.084847535682319545e-09 2.845988330692670219e-11 2.114145491672721363e-14 6.835909334411624381e-06 4.339944751429546467e-06 1.556308247976753699e-06 3.027683768338830676e-07 2.679538245686277645e-08 6.778533917254460212e-10 1.107766325900401378e-12 5.103638942284431711e-06 3.313135788479556068e-06 1.151735646054884609e-06 1.827614423111842808e-07 8.633072967034316840e-09 3.088121370608215601e-11 3.904399554267913257e-06 2.487191188257644864e-06 7.390688874812207511e-07 6.860751066020499174e-08 5.642503217052313534e-10 3.003217060633122344e-06 1.775094014133552582e-06 3.526235568089845704e-07 7.418555019683726062e-09 2.269888713310412266e-06 1.099900391644003052e-06 7.044011413794847803e-08 1.601522646280868105e-06 4.250863406730841053e-07 7.423170008031205515e-07
2.803934417872694162e-05 8.075999241208704207e-06 1.306657363361202105e-06 1.473367212194325785e-07 1.203442597181794551e-08 6.553044374475670574e-10 2.027673738273069873e-11 2.678645048788812472e-13 8.276818205950177032e-16 1.006291576476551842e-19 1.645871692586618770e-05 8.278348922517734718e-06 2.234716474072777716e-06 3.830234649524404970e-07 4.188009849475539874e-08 2.625184504231025125e-09 7.328695140513722221e-11 5.158842568157933084e-13 1.664506156045279852e-16 1.097667102335107726e-05 6.540133304542092584e-06 2.198802441961172632e-06 4.391566525712918545e-07 4.900248238579370823e-08 2.485307866840052803e-09 3.419718516859460097e-11 2.564508221744459730e-14 7.945628499357737523e-06 5.082678093330947313e-06 1.835489566790991442e-06 3.594855189705332021e-07 3.203253385365096761e-08 8.163043413587726398e-10 1.345788761512602981e-12 6.012643144298743917e-06 3.925639125479061183e-06 1.372525778193117695e-06 2.191239239151493608e-07 1.041965438135008384e-08 3.757448368454056240e-11 4.648100806976720656e-06 2.975675954851406988e-06 8.889502838813489487e-07 8.300828888146165725e-08 6.876878210533551994e-10 3.608338751492930293e-06 2.142649699874496726e-06 4.278443536002715631e-07 9.059007412567126048e-09 2.750824670312200579e-06 1.339042867620700637e-06 8.622978038980074529e-08 1.957862958016365120e-06 5.222575684942982376e-07 9.169697528275455101e-07
2.468984010718888351e-05 8.006524635903257322e-06 1.352600559164911801e-06 1.568597746377710130e-07 1.308332796199652589e-08 7.247257459766013880e-10 2.276108116857820478e-11 3.048759703365710423e-13 9.552993731781193065e-16 1.180328072183777562e-19 1.692433448644524780e-05 8.753372447174518877e-06 2.413628693933965492e-06 4.209553611670113249e-07 4.671963945364458012e-08 2.967571910153716988e-09 8.387533153918280434e-11 5.978216168578463578e-13 1.957109056360548637e-16 1.182209186636339471e-05 7.156078455922681738e-06 2.439612718278917870e-06 4.934120173734672888e-07 5.570258471587255456e-08 2.856971383257174886e-09 3.976241018476488622e-11 3.021964001093997167e-14 8.798631808780118298e-06 5.690823367505839141e-06 2.076577249167841805e-06 4.108095123768722624e-07 3.697397462750706997e-08 9.521213715273035104e-10 1.589242017281045327e-12 6.791386166528523045e-06 4.472224828336028979e-06 1.577042663225247201e-06 2.539917907314842014e-07 1.219174906109664230e-08 4.446807057020008850e-11 5.332643369767461478e-06 3.438645189668510075e-06 1.035087191255512426e-06 9.746117030731115962e-08 8.157537586978629294e-10 4.195057156056554575e-06 2.507396584793254629e-06 5.043364977137386811e-07 1.077511279722075926e-08 3.237210493849329203e-06 1.585956703260054679e-06 1.029176957404090098e-07 2.332402271111806000e-06 6.263657645321547517e-07 1.107927637568884903e-06
1.987667859974051154e-05 7.162115573424804024e-06 1.281057577817192039e-06 1.546355333074364671e-07 1.327551087335744767e-08 7.518439732063459919e-10 2.407363377321406742e-11 3.285373523756910088e-13 1.049121868721181565e-15 1.324627125565023225e-19 1.588167824357544102e-05 8.545464810300998877e-06 2.427581553135892201e-06 4.332291475342056257e-07 4.901290932178076676e-08 3.168438551152653667e-09 9.106595611413169940e-11 6.600993476392729929e-13 2.203472068465875042e-16 1.184468216659019241e-05 7.322783732214336892e-06 2.541488817763130230e-06 5.225175883083697908e-07 5.992314859374588362e-08 3.120529225115437954e-09 4.410410887363581370e-11 3.412358011050247737e-14 9.143074798029280262e-06 5.998816552395677007e-06 2.219591376506230035e-06 4.451277554075951910e-07 4.060917247663521184e-08 1.060526939590785969e-09 1.799656479033216559e-12 7.243224016027670277e-06 4.825468105977273188e-06 1.721438916506739446e-06 2.805487424620781219e-07 1.363746603247320463e-08 5.050093515310798768e-11 5.809005617393380878e-06 3.782556114376757975e-06 1.150305487245293246e-06 1.095216317625101147e-07 9.292964296977649605e-10 4.652383423630794994e-06 2.805238880304213847e-06 5.697527366282560913e-07 1.231902619305628636e-08 3.648963413316860068e-06 1.803009112192264784e-06 1.182060686136159340e-07 2.672205318000677660e-06 7.241832518135187165e-07 1.293750636141853963e-06
1.510334098919109934e-05 5.671117738410257419e-06 1.067592589190281784e-06 1.346629504601419369e-07 1.200408463460620768e-08 7.031072926917183907e-10 2.319949480183815736e-11 3.252897351322906347e-13 1.066263695700226486e-15 1.386617746805553220e-19 1.311477997127437056e-05 7.358227645814777437e-06 2.168698358912743920e-06 4.001373876317580208e-07 4.664865801443360010e-08 3.095962446789013161e-09 9.111920792045071207e-11 6.757730221903418936e-13 2.317129444621703968e-16 1.052683934293011708e-05 6.704568907180413055e-06 2.392488678921328510e-06 5.044715730173739216e-07 5.918773519099178671e-08 3.148201158853378927e-09 4.542769964419294672e-11 3.603322757045910130e-14 8.572979681984264357e-06 5.751619049635843155e-06 2.172292391911999921e-06 4.441364066183579713e-07 4.127810162702741851e-08 1.098629666267194807e-09 1.908078029511957782e-12 7.066464974838401065e-06 4.786389024706098127e-06 1.735205607191078600e-06 2.873494458083373462e-07 1.421053355496758026e-08 5.376463264241656405e-11 5.839047780027182576e-06 3.852846861173128699e-06 1.187925121564590718e-06 1.148644097266934446e-07 9.937667190754532405e-10 4.791034156064656753e-06 2.923867624335167496e-06 6.020444444587010412e-07 1.324220822608668472e-08 3.843589648376583717e-06 1.922457489586087581e-06 1.279137489159806637e-07 2.881252252703035929e-06 7.912033906875255850e-07 1.433962419193245164e-06
1.133762377352734094e-05 4.273304572076743182e-06 8.082991741463035803e-07 1.045808852906956409e-07 9.619116557240114936e-09 5.815757497085510397e-10 1.979939801804399862e-11 2.866712827592756559e-13 9.740166138935297086e-16 1.325346829408686353e-19 9.900990817726608353e-06 5.669942434775133511e-06 1.719513140662454123e-06 3.270542653957707646e-07 3.928562829262398829e-08 2.684866221873110553e-09 8.141388660468784681e-11 6.241908909454704873e-13 2.229719787546160107e-16 8.309270130289249118e-06 5.434877569473045556e-06 1.992286728514879668e-06 4.314934263039140398e-07 5.200973447537252062e-08 2.845306452633915616e-09 4.236063986748959894e-11 3.488488658581870053e-14 7.110457205644156299e-06 4.881902886288854640e-06 1.887505850833938638e-06 3.953802981895271753e-07 3.771862994933726831e-08 1.033593343832599646e-09 1.858067201829601111e-12 6.116876253242342034e-06 4.228260346623278788e-06 1.566360145775560838e-06 2.656286526906132893e-07 1.348956399725342322e-08 5.266292324803026464e-11 5.250062389431203906e-06 3.531518907801646870e-06 1.112230729622598120e-06 1.100972862058799357e-07 9.794851601219012383e-10 4.466202747273148242e-06 2.776598912318387501e-06 5.834237791550410854e-07 1.314563769097287975e-08 3.707623573562886157e-06 1.887086162619543714e-06 1.281357653343669686e-07 2.872201259622573257e-06 8.027238230877498358e-07 1.481984864582472266e-06
8.045418580672335934e-06 3.333569025128485920e-06 6.223899561444740183e-07 7.880171329584856851e-08 7.188037168230163051e-09 4.365971671707481693e-10 1.508648285707329269e-11 2.236770925108395697e-13 7.849170007152485375e-16 1.116636749616014648e-19 7.658483687954619935e-06 4.293436538038934324e-06 1.286790661985657101e-06 2.448450799328999744e-07 2.971905812754061118e-08 2.068551281650631645e-09 6.428956254712630954e-11 5.083156805130935799e-13 1.892287207442210208e-16 6.223705884210417358e-06 4.063607771864889954e-06 1.499637842401142794e-06 3.293254766233290565e-07 4.048924708027565708e-08 2.270389326930378415e-09 3.481376951688930459e-11 2.980670009741277500e-14 5.343954926886719161e-06 3.708520121144703912e-06 1.456408414863136281e-06 3.112273621145049589e-07 3.040655401092144993e-08 8.568993094991284239e-10 1.598259116142629162e-12 4.706426688800180790e-06 3.306145410225184736e-06 1.248483952611571561e-06 2.164947702472625692e-07 1.128524584026321359e-08 4.561307755291762026e-11 4.169472815571824974e-06 2.855160326513217338e-06 9.177423475758110931e-07 9.304856897100774290e-08 8.547826956481868241e-10 3.669518108770233123e-06 2.323796671731110967e-06 4.991015065770465681e-07 1.157500579578194594e-08 3.155392310655582063e-06 1.638808750049284043e-06 1.141671059996396734e-07 2.542948452022564785e-06 7.281183108066587993e-07 1.384080820657610652e-06
5.256617162226991269e-06 2.294283386221307132e-06 4.697584877416388179e-07 6.197872729725253224e-08 5.660279043656536682e-09 3.383070468390884528e-10 1.146565026612040906e-11 1.674714099235289127e-13 5.846945748655255495e-16 8.428866338507620899e-20 5.697849229086125106e-06 3.354648241947635908e-06 1.015462473421336409e-06 1.910341477785108066e-07 2.276968536831076736e-08 1.559006293687728121e-09 4.796733148877137639e-11 3.791095653444414690e-13 1.434146598091103746e-16 4.913594121094232430e-06 3.184298217829005482e-06 1.157136235337494082e-06 2.500021764986428903e-07 3.035131779672371328e-08 1.691669465795033072e-09 2.601925669853005649e-11 2.268517229827103833e-14 4.133816934978491550e-06 2.827805709914561497e-06 1.096731901902452422e-06 2.324196318486552511e-07 2.265541626014119581e-08 6.422636516216485462e-10 1.221951623016289410e-12 3.550311914268169718e-06 2.473895464191290745e-06 9.303506807809616720e-07 1.615174546695065234e-07 8.490447987650566474e-09 3.505152942252012329e-11 3.108122630205533470e-06 2.127675242024498473e-06 6.867888582963400460e-07 7.036678071151010436e-08 6.607861962584234257e-10 2.742528759810276620e-06 1.748622006721509727e-06 3.802297888291373473e-07 9.015490794121302768e-09 2.395912506952599990e-06 1.262120536813232429e-06 8.986013109631837699e-08 1.990402033160250268e-06 5.826777801988343346e-07 1.139300445284252892e-06
3.471960575322037470e-06 1.490984660221777622e-06 2.952769549729029924e-07 4.050843345709298891e-08 3.975192031949633629e-09 2.534742265805183538e-10 8.958718602027430201e-12 1.330278576293996182e-13 4.609270553669722903e-16 6.456304859101189661e-20 3.587387322450160018e-06 2.158245864241854030e-06 6.958754100280059078e-07 1.399248027966769448e-07 1.752099857916525075e-08 1.231717753655714242e-09 3.808504232125300227e-11 2.970956302304909272e-13 1.093308257171643258e-16 3.332172770837202020e-06 2.293233117801720581e-06 8.761346028484556604e-07 1.955964776991149052e-07 2.408574578282660861e-08 1.339135931626732209e-09 2.027115515708093530e-11 1.722149657602695581e-14 3.110158254249575999e-06 2.196263146051098511e-06 8.671745289080651283e-07 1.845678609490061159e-07 1.785279484025749593e-08 4.974217792631455391e-10 9.240642345676859513e-13 2.802075985208884521e-06 1.964833278808858051e-06 7.367428664337357527e-07 1.264973805041342900e-07 6.534916549449202089e-09 2.640993691939611377e-11 2.464273339899401413e-06 1.674176041014930027e-06 5.336149415102758897e-07 5.379156893089847755e-08 4.961129504366953898e-10 2.136964172027331304e-06 1.345502621792134574e-06 2.884733086069248591e-07 6.745020147220609434e-09 1.823408162496844272e-06 9.498398284362707239e-07 6.700558142526050127e-08 1.486832443097699270e-06 4.335637690912760979e-07 8.519285867945066196e-07
2.245400362149065059e-06 9.652348091164065162e-07 2.000070734168495028e-07 2.708966032877157075e-08 2.525896704331571723e-09 1.558466187501005718e-10 5.571090698620095771e-12 8.729189959665691950e-14 3.278916642116456275e-16 4.994817849171536436e-20 2.414701027387279937e-06 1.456951824416979000e-06 4.500270462775796767e-07 8.680740095077269815e-08 1.079419157468074469e-08 7.840019897968390185e-10 2.576727242269508395e-11 2.164300778263249801e-13 8.532116938881185543e-17 2.171316322226558433e-06 1.435034460882461674e-06 5.385730869364183313e-07 1.220968353103173710e-07 1.572002824806758140e-08 9.300944734311958444e-10 1.504916537249585240e-11 1.352952445716508534e-14 1.912540316794971371e-06 1.359939835066369555e-06 5.539365337450579814e-07 1.238735920826102402e-07 1.270848178212265672e-08 3.753127806944227219e-10 7.298190070857722505e-13 1.778191276381117908e-06 1.296472176778451727e-06 5.102944781267057429e-07 9.229342440482139188e-08 5.003674123364903420e-09 2.094565858646670866e-11 1.691476405679659328e-06 1.199841773545917554e-06 3.991392930521305259e-07 4.175799754029428371e-08 3.947016952524151921e-10 1.585440686712976313e-06 1.030850830605893986e-06 2.267537480111735880e-07 5.376258097083231310e-09 1.426474314218151661e-06 7.539475662038629995e-07 5.338686459100525131e-08 1.184820474660321703e-06 3.435450998728212213e-07 6.635242714513787058e-07
