2.924346558822972353e-07 5.903127345632423019e-07 7.416453296016388439e-07 8.373389282263987594e-07 9.064172402465969996e-07 9.613236440845305183e-07 1.008345741910693146e-06 1.051587531451026832e-06 1.095362302847778093e-06 1.152875393619647377e-06 1.061121250603407554e-08 7.617296562954432939e-08 1.689689355851999605e-07 2.518030501777630105e-07 3.171874637668876480e-07 3.696173759401698354e-07 4.144273321631501882e-07 4.556106018838577024e-07 4.972992021170613859e-07 5.520711105699523727e-07 5.567371214506148268e-10 1.008380624318300252e-08 4.238856567074817919e-08 9.464979596601755928e-08 1.502340975006981439e-07 1.987322312996546074e-07 2.403246838492739495e-07 2.784036321599013424e-07 3.169161686450477015e-07 3.675119288111137665e-07 -8.148968349327357989e-12 3.436035694890164279e-10 5.690520613367214396e-09 2.615121564998180249e-08 6.280804430395821298e-08 1.044050722315323109e-07 1.430370866884147053e-07 1.785431261115563235e-07 2.142993528105847607e-07 2.612340402424821944e-07 -5.859664844111285131e-12 -1.664484872958324769e-10 -3.280020642029688812e-10 3.479868828182305199e-09 1.864345148365180775e-08 4.628887268848608517e-08 7.964415906470750977e-08 1.129423344445249160e-07 1.464578414666761168e-07 1.902221297313556552e-07 -5.343445618055776666e-13 -3.142430693254132533e-11 -2.530705802197783056e-10 -3.941905062754602228e-10 2.366714449995475075e-09 1.352093595856989327e-08 3.583364530744794372e-08 6.529605227236613869e-08 9.709430763360204306e-08 1.380891619121789013e-07 -1.952145231319483036e-14 -2.353434831689922116e-12 -3.965266797584089993e-11 -2.422141116125389642e-10 -5.594491923907377518e-10 7.899660304526195918e-10 8.982330602393318192e-09 2.890701943147316511e-08 5.823102947506053257e-08 9.716990377807035175e-08 -2.817924507753252277e-16 -7.779600060270545318e-14 -2.673280723420879202e-12 -3.463637738176895101e-11 -2.314841345338179647e-10 -8.313608622099819752e-10 -1.017898645713996696e-09 4.469305559754123683e-09 2.497607475093723661e-08 6.284072306245331522e-08 -1.096519873287586955e-18 -7.344267516576024356e-16 -5.211143587675254852e-14 -1.334369636838573468e-12 -1.841491827632329902e-11 -1.606008442709654881e-10 -9.111578106505713994e-10 -2.911371908896505987e-09 -5.440263829855228596e-10 3.004717359360482191e-08 -2.203361530690596225e-22 -4.021357723094886226e-19 -6.828514203027320119e-17 -3.957999952142389267e-15 -1.225670270803973593e-13 -2.509411575765183272e-12 -3.760752817717121214e-11 -4.191170599030189460e-10 -3.036727305518302279e-09 -6.583138860101584567e-10
2.542744284359626518e-07 5.390982448799494278e-07 6.897149955341077561e-07 7.855171142539524109e-07 8.547230583976245246e-07 9.097313739984472185e-07 9.568401465069797491e-07 1.000161601710582201e-06 1.044017012716281727e-06 1.101636035409162997e-06 1.116613416377688446e-08 8.167208253736884357e-08 1.831387258876528536e-07 2.745284277354840769e-07 3.469040828996169118e-07 4.049696479800952547e-07 4.545927606024298458e-07 5.001982207401468066e-07 5.463631139797317689e-07 6.070161207498073285e-07 6.052971540459604989e-10 1.113367111595624455e-08 4.733364209403952074e-08 1.065044161065256549e-07 1.698225533584158948e-07 2.251993854468673430e-07 2.727069608209116111e-07 3.161979446985950212e-07 3.601827997624885527e-07 4.179676348919530335e-07 -1.018184460890173727e-11 3.684983277960189523e-10 6.414522808486408164e-09 2.988388759041969541e-08 7.225555814897429528e-08 1.205518255070652958e-07 1.654899863727631962e-07 2.068042791297159322e-07 2.484066087234778556e-07 3.030137123908189143e-07 -6.785480736116385232e-12 -1.945460590679134631e-10 -3.983685342582415320e-10 3.992380920096540026e-09 2.167060171252526782e-08 5.408925930725066861e-08 9.334637827357300949e-08 1.325982985130154071e-07 1.721126824205691284e-07 2.237053888792737824e-07 -6.221655810351535051e-13 -3.679817583915563334e-11 -2.983110216962570145e-10 -4.751172631688786801e-10 2.751313432710025110e-09 1.590983407765098928e-08 4.237005744653764778e-08 7.742503856520737642e-08 1.153065812077086288e-07 1.641402052883855640e-07 -2.291680102343270316e-14 -2.776692643442317556e-12 -4.699814284598603331e-11 -2.886746297378344048e-10 -6.744331062910722825e-10 9.086724308265035605e-10 1.066282036408371018e-08 3.452157792791747717e-08 6.975114415461852572e-08 1.165643315552529473e-07 -3.339066947910485842e-16 -9.256554037235230443e-14 -3.191715338027282192e-12 -4.149129108438843535e-11 -2.783476696242233632e-10 -1.005101025565596623e-09 -1.253167573653128462e-09 5.323743770690606584e-09 3.010931186475782473e-08 7.601809121959149036e-08 -1.312213399735785103e-18 -8.814617577587061534e-16 -6.270120079340377109e-14 -1.609368041251494618e-12 -2.226495549376748843e-11 -1.947163888858358441e-10 -1.108447720295799798e-09 -3.559772343646498845e-09 -7.324560785475496160e-10 3.661899160263601535e-08 -2.667294062686926258e-22 -4.876551220493385487e-19 -8.293702649894553521e-17 -4.814542747501212708e-15 -1.493191627089583840e-13 -3.062159992466045797e-12 -4.597942364653036595e-11 -5.137219448691735692e-10 -3.736919046859276756e-09 -8.649639482508222635e-10
2.045820183585198348e-07 4.523293210606860988e-07 5.891704896694062220e-07 6.768915826894275282e-07 7.403240087328562759e-07 7.907440276552056557e-07 8.339225862039407077e-07 8.736297261646611209e-07 9.138262665267267288e-07 9.666381027965967171e-07 1.072382277195498764e-08 8.056728438007291537e-08 1.835202538675988637e-07 2.774664753115786150e-07 3.522286729109757010e-07 4.122553799707009550e-07 4.635493894320287830e-07 5.106882596585919524e-07 5.584051199715817948e-07 6.210971401903608854e-07 6.086330828418787378e-10 1.145010437957756595e-08 4.948059525672076872e-08 1.125736168206917143e-07 1.806900211800425262e-07 2.404721346040705930e-07 2.917855564364257525e-07 3.387553788564498489e-07 3.862563962955350579e-07 4.486602836055703399e-07 -1.230704055760477861e-11 3.609477851393235160e-10 6.791747250336018337e-09 3.228403537911475607e-08 7.882862171786453780e-08 1.322298047938519478e-07 1.820582747232774262e-07 2.278899556158230819e-07 2.740360973905740528e-07 3.346051178405790575e-07 -7.471524281064377422e-12 -2.171092476004657341e-10 -4.686071421080308890e-10 4.335703375656217342e-09 2.399660868016411205e-08 6.036448832230211832e-08 1.046455062576116681e-07 1.490263615840586910e-07 1.937145585394751477e-07 2.520543117135536886e-07 -6.906663830884200747e-13 -4.119244464635313797e-11 -3.371894815725529700e-10 -5.545491470514641977e-10 3.045160843269832426e-09 1.793771522454643919e-08 4.812143929622293515e-08 8.830547746711784411e-08 1.318087276871015611e-07 1.878828357209687419e-07 -2.574833889648047185e-14 -3.143213558247087968e-12 -5.356656932420079978e-11 -3.317343120439779966e-10 -7.879856256383137064e-10 9.891543012818050403e-10 1.218244325561830933e-08 3.978736396545947979e-08 8.074032620278328586e-08 1.352128779318236303e-07 -3.804283297561742427e-16 -1.061144806021730874e-13 -3.677301084175361102e-12 -4.803351963102791682e-11 -3.239738920867482061e-10 -1.178813021957885635e-09 -1.506874047769867340e-09 6.112594548364114355e-09 3.517128616467178406e-08 8.923431880369003872e-08 -1.516931001766821243e-18 -1.023229612323924998e-15 -7.304458404457333456e-14 -1.881190154897124170e-12 -2.611634757147341088e-11 -2.292904826781292038e-10 -1.311472341939231167e-09 -4.241757659685885152e-09 -9.838559773620495093e-10 4.343663247893543287e-08 -3.134095911116747693e-22 -5.744031169987870411e-19 -9.790662101800492126e-17 -5.695639705367869158e-15 -1.770247648565471021e-13 -3.638608760653913086e-12 -5.478258136758993371e-11 -6.142130836476933737e-10 -4.491473490550272841e-09 -1.130580929127903733e-09
1.554739116575112323e-07 3.533922870007837712e-07 4.667394362370637445e-07 5.400417842501651161e-07 5.931167929295022088e-07 6.353051884825095164e-07 6.714334366348823169e-07 7.046569903172695823e-07 7.382900271560063372e-07 7.824784548150665654e-07 9.233260094276981414e-09 7.165700402057083600e-08 1.666259752701512733e-07 2.549008061737444023e-07 3.256464885059023125e-07 3.825126245382973174e-07 4.310989649194798237e-07 4.757464709488927502e-07 5.209410638987563221e-07 5.803192255261117964e-07 5.527253933877267308e-10 1.073883144220354590e-08 4.752620729681808742e-08 1.098680123302594882e-07 1.780022416366046932e-07 2.380844571035248629e-07 2.896932143293352582e-07 3.369265913804681503e-07 3.846911079334827490e-07 4.474407564666404872e-07 -1.418637326131729301e-11 3.122045519821858473e-10 6.645964972061728325e-09 3.248147692538953430e-08 8.034900361477168040e-08 1.357411649087545014e-07 1.876254862489579158e-07 2.353802031450904731e-07 2.834556113067373504e-07 3.465535916653019683e-07 -7.708457887347535876e-12 -2.277834755734433573e-10 -5.232168187014183362e-10 4.389987441028815220e-09 2.493089046135577602e-08 6.336808880858126819e-08 1.105184635466600254e-07 1.579308753123542351e-07 2.056878742493769037e-07 2.680217972087196592e-07 -7.198871143067800818e-13 -4.340339539129361587e-11 -3.598731857457808094e-10 -6.168998777932711289e-10 3.157124188450838989e-09 1.908242192260159410e-08 5.170866139723225824e-08 9.543575956533937659e-08 1.428932252888708491e-07 2.040547850633874169e-07 -2.726563762090219801e-14 -3.362262104222699526e-12 -5.783328959120714886e-11 -3.621562025431319968e-10 -8.793498410862946074e-10 9.983206770111926001e-10 1.319439226202855675e-08 4.361085808534314899e-08 8.902288213137040084e-08 1.495085441103977009e-07 -4.105218118607494073e-16 -1.154710657060173993e-13 -4.028815996570625004e-12 -5.296640788061852805e-11 -3.598327257665617436e-10 -1.322660379100294981e-09 -1.746055615542154930e-09 6.662735234641346130e-09 3.925369280740882844e-08 1.002510129756514520e-07 -1.669471320578771040e-18 -1.132457680636156257e-15 -8.122875430367424748e-14 -2.101447007412686953e-12 -2.931034367454466837e-11 -2.586723690131312993e-10 -1.488873377899001787e-09 -4.860804200662637949e-09 -1.295737003635395295e-09 4.948041805860995304e-08 -3.525510162341882883e-22 -6.482489316649643419e-19 -1.108187632330800158e-16 -6.465035485801373675e-15 -2.015107100244788992e-13 -4.154544018698013116e-12 -6.277396050188411258e-11 -7.071121229018261909e-10 -5.208059926232646228e-09 -1.452639769706792255e-09
1.146226348455599992e-07 2.647367744182020012e-07 3.518058357817523868e-07 4.084286195162550719e-07 4.494716054834688960e-07 4.820972037412964753e-07 5.100356273861403495e-07 5.357277206960640231e-07 5.617364660843706139e-07 5.959077930305221788e-07 7.124789216253661370e-09 5.652619074481609532e-08 1.337880421379149634e-07 2.069849348170904606e-07 2.661363200939013490e-07 3.137584144962311179e-07 3.544406388499240040e-07 3.918213254177787910e-07 4.296596199950429997e-07 4.793728079965463875e-07 4.405789590255228311e-10 8.841356793907860256e-09 4.016458617782961383e-08 9.464284272260746520e-08 1.551914215871574637e-07 2.089717002435366072e-07 2.552241925398239354e-07 2.975466341372845920e-07 3.403407487848105976e-07 3.965600546570928327e-07 -1.453736786572708144e-11 2.196572616468246168e-10 5.700563656516045725e-09 2.901134910682627951e-08 7.319464367214899607e-08 1.250211262302713318e-07 1.738546997807292040e-07 2.188478930067192850e-07 2.641331293581304451e-07 3.235643003131667164e-07 -7.133800634912447495e-12 -2.164048979519587400e-10 -5.432492646774562168e-10 3.946078773593819539e-09 2.337333345612986312e-08 6.037241180793560201e-08 1.062591955643992597e-07 1.526217383936729660e-07 1.993441921144939959e-07 2.603107964807736859e-07 -6.781386471101557783e-13 -4.158931992205861309e-11 -3.515064229764304896e-10 -6.380748257055768295e-10 2.951689460526626029e-09 1.854748245120796793e-08 5.099124973669914337e-08 9.487891803369432787e-08 1.426768243261032621e-07 2.042654286485814132e-07 -2.632332376284061521e-14 -3.294299479067782546e-12 -5.741535794704392574e-11 -3.651195764238402527e-10 -9.128994591542630324e-10 8.939650967988710566e-10 1.315505074390990240e-08 4.420335512535877135e-08 9.096994982539433945e-08 1.533829548959770087e-07 -4.072613344818493770e-16 -1.158988024657326661e-13 -4.081459748402968405e-12 -5.412777836584797604e-11 -3.712953993967881354e-10 -1.383610322281402718e-09 -1.905843171898037843e-09 6.687690760793693618e-09 4.077472826998415394e-08 1.051237930217473318e-07 -1.701633166214657631e-18 -1.162995774092328099e-15 -8.396055953186190875e-14 -2.185692122613914486e-12 -3.068432109459160971e-11 -2.727891232302019735e-10 -1.584220520269385610e-09 -5.241443382162387236e-09 -1.656290770338760645e-09 5.291385599372222222e-08 -3.702784696505657513e-22 -6.839934979260713679e-19 -1.174189410129360432e-16 -6.877789245455021500e-15 -2.152536769879297262e-13 -4.457447469447560550e-12 -6.769956292878297648e-11 -7.677885067394776468e-10 -5.713988941570663644e-09 -1.820264077820279262e-09
8.132554099623378616e-08 1.933124239237668299e-07 2.588786893870504430e-07 3.015298377357914404e-07 3.324550647752424468e-07 3.570386746270837765e-07 3.780902643265444072e-07 3.974492090458799016e-07 4.170467467852191766e-07 4.427947722321048241e-07 5.419868536278639669e-09 4.264235412509846733e-08 1.009011971383135564e-07 1.564952682628681177e-07 2.016538257800472135e-07 2.380582938536207235e-07 2.691557220148469016e-07 2.977273652816290089e-07 3.266484741985030182e-07 3.646459537384735088e-07 3.277536102854777449e-10 6.636453947670615336e-09 3.057691082366299808e-08 7.303389503658909064e-08 1.209145291682874801e-07 1.637395809724719036e-07 2.006231749437877524e-07 2.343677569011323192e-07 2.684848605180801120e-07 3.133044889579823065e-07 -1.258779782061952905e-11 1.348736691701960431e-10 4.349333955143676570e-09 2.298289732704829988e-08 5.907932568639042592e-08 1.020139669140975603e-07 1.427436406043782989e-07 1.803232090768958313e-07 2.181384087344579691e-07 2.677610254172113946e-07 -5.834377948940585657e-12 -1.814254100891260619e-10 -4.926053905385786995e-10 3.126464793574921179e-09 1.936816868585254234e-08 5.091406582962818642e-08 9.055935460805828204e-08 1.308716536217611145e-07 1.715314738702952756e-07 2.245671821470822422e-07 -5.647454843488668787e-13 -3.525886467706494749e-11 -3.043836758788156257e-10 -5.884015719132955564e-10 2.417937222931440875e-09 1.596543122294448092e-08 4.472072005373472195e-08 8.413960617189457453e-08 1.273038956901142994e-07 1.829088124937204634e-07 -2.250887871124893570e-14 -2.866228824112833974e-12 -5.077863352862866374e-11 -3.294642057823127170e-10 -8.568237731191893019e-10 6.590948866863409497e-10 1.167243036161904468e-08 4.023105033411337105e-08 8.384388122899330391e-08 1.422254699806042448e-07 -3.598614865949171765e-16 -1.040075388462637304e-13 -3.711129993803089765e-12 -4.985812525410388678e-11 -3.471163701829467581e-10 -1.320869057710045352e-09 -1.932931983369236496e-09 5.983712926168384251e-09 3.852340950348716525e-08 1.007305498022172900e-07 -1.561264511511223691e-18 -1.079489219269511900e-15 -7.871926867336563279e-14 -2.068950169823614076e-12 -2.933148612915993133e-11 -2.635917175593050409e-10 -1.550580352978377061e-09 -5.225913661272032109e-09 -2.003533346310157226e-09 5.215339507551028805e-08 -3.556625137847269554e-22 -6.614461525834624810e-19 -1.142352482414917073e-16 -6.729871903984672404e-15 -2.118359724062166932e-13 -4.413477532659219182e-12 -6.750679396842350987e-11 -7.726392660845581341e-10 -5.828828968206551854e-09 -2.158427832998827517e-09
5.456830688135799222e-08 1.333089276102443237e-07 1.812191256344478804e-07 2.125319308083819316e-07 2.352418399629796425e-07 2.532947868977009334e-07 2.687539534900088385e-07 2.829701325458362379e-07 2.973615202551077075e-07 3.162694949308638278e-07 4.160239979656380500e-09 3.317591931746262430e-08 7.838181822474985105e-08 1.211638312674737426e-07 1.558030277834796956e-07 1.837193811121859251e-07 2.075688655609624824e-07 2.294817209817211185e-07 2.516626005664219696e-07 2.808045467905348965e-07 2.581233856897738851e-10 5.137549961297688115e-09 2.333893064944698341e-08 5.530247752976019770e-08 9.125483766917749189e-08 1.234329828786570333e-07 1.511662531656038182e-07 1.765414954237507193e-07 2.021960691846515728e-07 2.358982615431898739e-07 -9.021655449313878673e-12 1.080269558143789141e-10 3.262803863986571912e-09 1.716819266168147900e-08 4.419839784942686811e-08 7.652004316738395097e-08 1.073036005842240189e-07 1.357406904478567179e-07 1.643536890445644686e-07 2.018979416208237693e-07 -4.354142563271319798e-12 -1.361946417260546879e-10 -3.790146268665906892e-10 2.302613850934990122e-09 1.453141712392706131e-08 3.856575457460500651e-08 6.907218964474107992e-08 1.002636643352655956e-07 1.317525472593290628e-07 1.728126288042541579e-07 -4.245809522159843851e-13 -2.674383210434100342e-11 -2.339300113771312094e-10 -4.719522899073669123e-10 1.777386512438298040e-09 1.221734936416533812e-08 3.476867488448476097e-08 6.606597764637809484e-08 1.005208906314253579e-07 1.449004815550711773e-07 -1.716967144504639698e-14 -2.213782008136888674e-12 -3.974321518151344835e-11 -2.623790623910770003e-10 -7.062923958905595701e-10 4.150591785030563936e-10 9.144143094767801362e-09 3.230563685490484928e-08 6.817190450354163757e-08 1.163515032099461610e-07 -2.814518128858155857e-16 -8.246154339554972901e-14 -2.977973662174529648e-12 -4.049654185697209988e-11 -2.859481326656939281e-10 -1.110354363979484844e-09 -1.720572820443865876e-09 4.682750940628761320e-09 3.206005234524744689e-08 8.518163691455647272e-08 -1.263435085694203197e-18 -8.832613576892710333e-16 -6.504360827238848324e-14 -1.725968888930232972e-12 -2.471874830776804111e-11 -2.247441821761321766e-10 -1.341440076710500210e-09 -4.621186772191066744e-09 -2.155189663519811099e-09 4.552813508125665394e-08 -3.012699285906709808e-22 -5.644731620576520699e-19 -9.815915250536708301e-17 -5.821818767673768140e-15 -1.845201059626588578e-13 -3.873392216527925279e-12 -5.978232200752945879e-11 -6.926381799088280057e-10 -5.328891606656746198e-09 -2.415738168320712607e-09
3.601096401172893712e-08 8.754662757391240773e-08 1.192732976211465490e-07 1.402211290032385645e-07 1.554407897190251437e-07 1.675396870803343844e-07 1.778999144176437069e-07 1.874270953828380359e-07 1.970716942531223044e-07 2.097431485003206386e-07 2.726451207446495147e-09 2.269845942368813005e-08 5.547360528514462289e-08 8.732341251294265809e-08 1.132841536323446080e-07 1.342136876443688692e-07 1.520909303099541503e-07 1.685160584672623342e-07 1.851420728893404439e-07 2.069858611090770351e-07 1.824501928231821847e-10 3.845706697288295293e-09 1.799071410862619209e-08 4.310059754171763562e-08 7.131387821345643863e-08 9.649652946324315846e-08 1.181819864900255085e-07 1.380245462417729165e-07 1.580865435924195165e-07 1.844419554926814257e-07 -7.438504065001354775e-12 8.566692410462491362e-11 2.603016007777603284e-09 1.357172300993529288e-08 3.465070819299401845e-08 5.964374250009900382e-08 8.335530433044261262e-08 1.052469197782039367e-07 1.272776771187725774e-07 1.561863505336427398e-07 -3.406071500399293070e-12 -1.049378057955417630e-10 -2.787934863681645814e-10 1.833428192952090713e-09 1.124025132635545738e-08 2.951441772323274518e-08 5.256654058847206616e-08 7.609273561959645822e-08 9.984577414079782032e-08 1.308219510336827807e-07 -3.276911603914804242e-13 -2.040679418605932291e-11 -1.763479436352920542e-10 -3.456535861395082808e-10 1.373471210402854771e-09 9.221891122753824377e-09 2.607864625093577820e-08 4.944488492894244918e-08 7.518785789301603207e-08 1.083538568275994033e-07 -1.303472720670931250e-14 -1.666151581923313738e-12 -2.973110850299688876e-11 -1.953540879697384347e-10 -5.238980670022700652e-10 3.105938520465777496e-10 6.795980709219067465e-09 2.405647440446253633e-08 5.090780884666300560e-08 8.705116717353862798e-08 -2.106051832769791949e-16 -6.149494539614380604e-14 -2.218650400600144446e-12 -3.019213670040538670e-11 -2.137611520922795839e-10 -8.354484296936786625e-10 -1.325473536611373583e-09 3.401403927671278738e-09 2.404803935452721555e-08 6.453144854841625401e-08 -9.415834465381216765e-19 -6.594516420683158841e-16 -4.869752985804601355e-14 -1.296986104516852733e-12 -1.866483484303097196e-11 -1.708249031779672668e-10 -1.029520865768612507e-09 -3.606592675400385688e-09 -1.928827695342032583e-09 3.522403794545544289e-08 -2.281103418597605386e-22 -4.293061191790398642e-19 -7.499512928481300883e-17 -4.469648089113132508e-15 -1.424244257917919264e-13 -3.008345056578107949e-12 -4.679544858592165627e-11 -5.481960845624309294e-10 -4.295646165189129394e-09 -2.302587103168825025e-09
2.382695790821925735e-08 5.781345435020533073e-08 7.869835440539827480e-08 9.243591529948059920e-08 1.024169223649298299e-07 1.103519808618794906e-07 1.171466398721428526e-07 1.233949284960854963e-07 1.297202215569083940e-07 1.380306424701801527e-07 1.816729940255368577e-09 1.477470754179497402e-08 3.559455694150273652e-08 5.590712098497469543e-08 7.262323735919910530e-08 8.613925085461752665e-08 9.768232188483089310e-08 1.082860295888365860e-07 1.190192040173627335e-07 1.331207796354834614e-07 1.139558418896081626e-10 2.372671729160656410e-09 1.131782841527861890e-08 2.789461122141699095e-08 4.715780533271812687e-08 6.460357360217190868e-08 7.965846072461340494e-08 9.342686062664504790e-08 1.073450111212946676e-07 1.256289877121303230e-07 -5.987665577564840644e-12 2.216521642476354902e-11 1.625230160974118775e-09 9.301216615927605487e-09 2.473198241671594083e-08 4.344176595843701742e-08 6.132247627955605522e-08 7.783822322018224437e-08 9.445287905290868546e-08 1.162532918486888691e-07 -2.505192586116494008e-12 -8.092971302273903450e-11 -2.425008391688064852e-10 1.284538467194168414e-09 8.475760646861016564e-09 2.272710016345542305e-08 4.082947359358257394e-08 5.931388673117531850e-08 7.796642410018580065e-08 1.022906051682334975e-07 -2.487422753740402374e-13 -1.585885124090011332e-11 -1.397133726191973013e-10 -2.834995082013657500e-10 1.061074999805460023e-09 7.289882388074735630e-09 2.067400787313523958e-08 3.915485469520427868e-08 5.945613725596206778e-08 8.560943012221191929e-08 -1.020528692944656790e-14 -1.318195529412547741e-12 -2.361340048412689339e-11 -1.549995479631593194e-10 -4.113139941287411670e-10 2.729249375257253137e-10 5.433789887245719587e-09 1.898786538452800467e-08 3.987943405160596736e-08 6.793682980079933123e-08 -1.672439832006296773e-16 -4.876660618659644121e-14 -1.752069158491603463e-12 -2.369761135912514835e-11 -1.663399719109114081e-10 -6.413485273933546736e-10 -9.801962362762828844e-10 2.740846079674854753e-09 1.856437195046694870e-08 4.933118203771169213e-08 -7.405289874037424764e-19 -5.152371499906454773e-16 -3.780206416694188250e-14 -1.000222304620200820e-12 -1.429550265504143171e-11 -1.298566981829718328e-10 -7.760257589467579468e-10 -2.690268658030844318e-09 -1.356425377282728164e-09 2.645183331826281685e-08 -1.741178956554973663e-22 -3.261612969190110060e-19 -5.674735317044613470e-17 -3.369815994045625358e-15 -1.070195010249622627e-13 -2.253371868703286700e-12 -3.494529817253059152e-11 -4.082525670839159232e-10 -3.195199515626523035e-09 -1.772377154515400661e-09
1.596246129535336658e-08 3.802414920162029276e-08 5.151641167554391227e-08 6.042273955727528841e-08 6.689582877594572407e-08 7.204176977703757231e-08 7.644817940462685625e-08 8.050026958230724804e-08 8.460229837572317013e-08 8.999170632448978064e-08 1.155725040778073722e-09 9.559562399740394701e-09 2.341497561923668772e-08 3.700664385042032842e-08 4.813743440395919315e-08 5.712244062589803739e-08 6.479756390449908885e-08 7.184880746216489133e-08 7.898618737742820003e-08 8.836349699046625852e-08 7.570933087642222576e-11 1.625466193548032996e-09 7.728559537192987877e-09 1.871637261028090868e-08 3.119478115055220721e-08 4.241676389521425501e-08 5.210662510252855475e-08 6.097361061255113456e-08 6.993721621744408001e-08 8.171240401755152237e-08 -3.481723268356812439e-12 3.145915744321138401e-11 1.119792971120493391e-09 5.990498585079128663e-09 1.556439859348500401e-08 2.716032669975216305e-08 3.831244709483327882e-08 4.864581022028121133e-08 5.904085942512071810e-08 7.267804080471385462e-08 -1.540164734948299353e-12 -4.876481118240998487e-11 -1.430602890717854998e-10 7.844974189114213333e-10 5.174932836841655957e-09 1.404978717323259923e-08 2.558462151140266547e-08 3.753077167394648619e-08 4.961384065544470770e-08 6.535781263756278627e-08 -1.520495813952193255e-13 -9.770541141950173471e-12 -8.810216922974798356e-11 -1.951567503942371743e-10 5.976958475787094133e-10 4.557924574772601974e-09 1.346433889627662630e-08 2.614925658193911731e-08 4.025348177473179743e-08 5.841103859714147072e-08 -6.356136801274884974e-15 -8.439213879892015976e-13 -1.561830059419233720e-11 -1.070732990718954462e-10 -3.083706196893606571e-10 7.987785301183364047e-11 3.617770842308157779e-09 1.341316974364139587e-08 2.890853247547514952e-08 4.980800522676699558e-08 -1.104287464986129218e-16 -3.333342552018090493e-14 -1.233676727084327706e-12 -1.716221197680660463e-11 -1.241129218354007437e-10 -4.965471035792055604e-10 -8.247338100777369029e-10 1.902562697541700000e-09 1.412993723933073377e-08 3.817871199709210425e-08 -5.318646594033737324e-19 -3.790539486532103122e-16 -2.834598534632552592e-14 -7.623623994663784026e-13 -1.105691158846407062e-11 -1.018015790859991769e-10 -6.157175984369068642e-10 -2.155992795220353324e-09 -1.121460567235564697e-09 2.101343466279690565e-08 -1.355427862037175407e-22 -2.558945674464298446e-19 -4.477999265110032712e-17 -2.670795279674827584e-15 -8.509100336865359211e-14 -1.795383879637122396e-12 -2.786244254661056365e-11 -3.249390674631441916e-10 -2.523904437404987873e-09 -1.267931158180195189e-09
